"Año","Mes","Marca","Familia","LlaveModelo","Modelo","Segmento","Provincia","Pais","Precio","Unidades"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","CARCHI","ECUADOR","28499","1"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","CHIMBORAZO","ECUADOR","28499","3"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","COTOPAXI","ECUADOR","28499","4"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","EL ORO","ECUADOR","28499","1"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","GUAYAS","ECUADOR","28499","32"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","IMBABURA","ECUADOR","28499","4"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","LOJA","ECUADOR","28499","2"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","MANABI","ECUADOR","28499","1"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","ORELLANA","ECUADOR","28499","1"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","28499","50"
"2021","oct","CHEVROLET","D-MAX","5315","D-MAX CRDI 2.5 CD 4X2 TM DIESEL","CAMIONETA","TUNGURAHUA","ECUADOR","28499","17"
"2021","oct","CHEVROLET","D-MAX","5316","D-MAX CRDI 2.5 CD 4X4 TM DIESEL","CAMIONETA","IMBABURA","ECUADOR","36999","4"
"2021","oct","CHEVROLET","D-MAX","5316","D-MAX CRDI 2.5 CD 4X4 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","36999","79"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","AZUAY","ECUADOR","27999","6"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","COTOPAXI","ECUADOR","27999","2"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","EL ORO","ECUADOR","27999","2"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","GUAYAS","ECUADOR","27999","10"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","LOS RIOS","ECUADOR","27999","1"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","MANABI","ECUADOR","27999","2"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","27999","7"
"2021","oct","CHEVROLET","D-MAX","5354","D-MAX CRDI 2.5 CS 4X2 TM DIESEL","CAMIONETA","TUNGURAHUA","ECUADOR","27999","1"
"2021","oct","CHEVROLET","D-MAX","5317","D-MAX CRDI AC 2.5 CS 4X4 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","36899","3"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","AZUAY","ECUADOR","39999","5"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","CHIMBORAZO","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","ESMERALDAS","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","GUAYAS","ECUADOR","39999","3"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","IMBABURA","ECUADOR","39999","2"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","LOJA","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","LOS RIOS","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","MANABI","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","39999","2"
"2021","oct","CHEVROLET","D-MAX","4055","D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","TUNGURAHUA","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","2603","D-MAX CRDI FULL AC 3.0 CD 4X4 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","39999","1"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","AZUAY","ECUADOR","29999","30"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","CANAR","ECUADOR","29999","5"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","CHIMBORAZO","ECUADOR","29999","8"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","COTOPAXI","ECUADOR","29999","6"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","EL ORO","ECUADOR","29999","21"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","ESMERALDAS","ECUADOR","29999","4"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","GUAYAS","ECUADOR","29999","90"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","IMBABURA","ECUADOR","29999","10"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","LOJA","ECUADOR","29999","8"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","LOS RIOS","ECUADOR","29999","5"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","MANABI","ECUADOR","29999","17"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","ORELLANA","ECUADOR","29999","4"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","29999","77"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","SANTA ELENA","ECUADOR","29999","5"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","SANTO DOMINGO","ECUADOR","29999","8"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","SUCUMBIOS","ECUADOR","29999","6"
"2021","oct","CHEVROLET","D-MAX","5803","D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL","CAMIONETA","TUNGURAHUA","ECUADOR","29999","23"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","AZUAY","ECUADOR","43999","1"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","GUAYAS","ECUADOR","43999","-1"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","IMBABURA","ECUADOR","43999","2"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","LOJA","ECUADOR","43999","1"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","MANABI","ECUADOR","43999","1"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","PICHINCHA","ECUADOR","43999","2"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","SANTO DOMINGO","ECUADOR","43999","2"
"2021","oct","CHEVROLET","D-MAX","5378","D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL","CAMIONETA","SUCUMBIOS","ECUADOR","43999","1"
"2021","oct","CHEVROLET","SERIE FRR","5229","FRR 1121 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","AZUAY","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE FRR","5229","FRR 1121 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","CHIMBORAZO","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE FRR","5229","FRR 1121 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","ESMERALDAS","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE FRR","5229","FRR 1121 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE FRR","5229","FRR 1121 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE FTR","5255","FTR 1624 EIII 7.8 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","70990","1"
"2021","oct","CHEVROLET","SERIE FTR","5255","FTR 1624 EIII 7.8 2P 4X2 TM DIESEL CN","CAMION","LOJA","JAPON","70990","1"
"2021","oct","CHEVROLET","SERIE FTR","5255","FTR 1624 EIII 7.8 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","70990","1"
"2021","oct","CHEVROLET","SERIE FTR","5255","FTR 1624 EIII 7.8 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","70990","1"
"2021","oct","CHEVROLET","SERIE FTR","5227","FTR 1624 EIII AC 7.8 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","72490","3"
"2021","oct","CHEVROLET","SERIE FTR","5227","FTR 1624 EIII AC 7.8 2P 4X2 TM DIESEL CN","CAMION","SANTO DOMINGO","JAPON","72490","1"
"2021","oct","CHEVROLET","SERIE FTR","5227","FTR 1624 EIII AC 7.8 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","72490","1"
"2021","oct","CHEVROLET","SERIE FVR","5152","FVR 1730 EIII LARGO AC 7.8 2P 4X2 TM","CAMION","GUAYAS","JAPON","75141","1"
"2021","oct","CHEVROLET","SERIE FVR","5152","FVR 1730 EIII LARGO AC 7.8 2P 4X2 TM","CAMION","IMBABURA","JAPON","75141","1"
"2021","oct","CHEVROLET","SERIE FVR","5152","FVR 1730 EIII LARGO AC 7.8 2P 4X2 TM","CAMION","PICHINCHA","JAPON","75141","2"
"2021","oct","CHEVROLET","SERIE FVZ","5180","FVZ 2630 EIII LARGO AC 7.8 2P 6X4 TM","CAMION","PICHINCHA","JAPON","106990","1"
"2021","oct","CHEVROLET","SERIE FVZ","5180","FVZ 2630 EIII LARGO AC 7.8 2P 6X4 TM","CAMION","TUNGURAHUA","JAPON","106990","1"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","AZUAY","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","CANAR","CHINA","24990","3"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","CHIMBORAZO","CHINA","24990","4"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","COTOPAXI","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","EL ORO","CHINA","24990","5"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","ESMERALDAS","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","GUAYAS","CHINA","24990","49"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","IMBABURA","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","LOJA","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","LOS RIOS","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","MANABI","CHINA","24990","10"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","ORELLANA","CHINA","24990","4"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","PICHINCHA","CHINA","24990","47"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","SANTA ELENA","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","SANTO DOMINGO","CHINA","24990","6"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","SUCUMBIOS","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5849","GROOVE LTZ AC 1.5 5P 4X2 TM","SUV","TUNGURAHUA","CHINA","24990","6"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","AZUAY","CHINA","24990","8"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","CANAR","CHINA","24990","3"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","CARCHI","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","CHIMBORAZO","CHINA","24990","3"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","COTOPAXI","CHINA","24990","3"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","EL ORO","CHINA","24990","5"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","GUAYAS","CHINA","24990","23"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","IMBABURA","CHINA","24990","5"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","LOJA","CHINA","24990","4"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","LOS RIOS","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","MANABI","CHINA","24990","8"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","ORELLANA","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","PICHINCHA","CHINA","24990","34"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","SANTA ELENA","CHINA","24990","1"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","SANTO DOMINGO","CHINA","24990","4"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","SUCUMBIOS","CHINA","24990","2"
"2021","oct","CHEVROLET","GROOVE","5728","GROOVE PREMIER AC 1.5 5P 4X2 TM","SUV","TUNGURAHUA","CHINA","24990","3"
"2021","oct","CHEVROLET","SERIE MT1 BUS","4525","MT134S BUS 7.8 4X2 TM DIESEL CN","BUS","TUNGURAHUA","JAPON","49990","1"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","AZUAY","JAPON","24990","5"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","CHIMBORAZO","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","EL ORO","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","GUAYAS","JAPON","24990","6"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","IMBABURA","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","MANABI","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","PICHINCHA","JAPON","24990","10"
"2021","oct","CHEVROLET","SERIE NLR","5125","NLR 511 EIV 3.0 2P 4X2TM DIESEL CN","CAMION","SANTO DOMINGO","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5449","NLR 511 EIV AC 3.0 2P 4X2 TM DIESEL CN","CAMION","AZUAY","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5449","NLR 511 EIV AC 3.0 2P 4X2 TM DIESEL CN","CAMION","EL ORO","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5449","NLR 511 EIV AC 3.0 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NLR","5449","NLR 511 EIV AC 3.0 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","24990","4"
"2021","oct","CHEVROLET","SERIE NLR","5449","NLR 511 EIV AC 3.0 2P 4X2 TM DIESEL CN","CAMION","SANTO DOMINGO","JAPON","24990","1"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","EL ORO","JAPON","29990","2"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","GUAYAS","JAPON","29990","5"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","29990","1"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","LOJA","JAPON","29990","2"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","29990","5"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","SANTO DOMINGO","JAPON","29990","1"
"2021","oct","CHEVROLET","SERIE NMR","5182","NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","29990","2"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","AZUAY","JAPON","29990","3"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","ESMERALDAS","JAPON","29990","1"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","GUAYAS","JAPON","29990","5"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","29990","3"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","SUCUMBIOS","JAPON","29990","1"
"2021","oct","CHEVROLET","SERIE NMR","5127","NMR 613 EIII 3.0 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","29990","2"
"2021","oct","CHEVROLET","SERIE NMR","5153","NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN","CAMION","MANABI","JAPON","31290","1"
"2021","oct","CHEVROLET","SERIE NMR","5153","NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","31290","1"
"2021","oct","CHEVROLET","SERIE NMR","5153","NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN","CAMION","SANTA ELENA","JAPON","31290","1"
"2021","oct","CHEVROLET","SERIE NMR","5153","NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN","CAMION","SUCUMBIOS","JAPON","31290","1"
"2021","oct","CHEVROLET","SERIE NMR","5153","NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","31290","1"
"2021","oct","CHEVROLET","SERIE NPR","5259","NPR 815 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","CHIMBORAZO","JAPON","37190","1"
"2021","oct","CHEVROLET","SERIE NPR","5259","NPR 815 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","37190","1"
"2021","oct","CHEVROLET","SERIE NPR","5259","NPR 815 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","LOJA","JAPON","37190","2"
"2021","oct","CHEVROLET","SERIE NPR","5259","NPR 815 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","37190","3"
"2021","oct","CHEVROLET","SERIE NPR","5259","NPR 815 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","37190","1"
"2021","oct","CHEVROLET","SERIE NPR","5226","NPR 815 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","GUAYAS","JAPON","38490","1"
"2021","oct","CHEVROLET","SERIE NPR","5226","NPR 815 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","38490","2"
"2021","oct","CHEVROLET","SERIE NPR","5226","NPR 815 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","38490","1"
"2021","oct","CHEVROLET","SERIE NQR","5228","NQR 915 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","IMBABURA","JAPON","38990","1"
"2021","oct","CHEVROLET","SERIE NQR","5228","NQR 915 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","38990","2"
"2021","oct","CHEVROLET","SERIE NQR","5188","NQR 915 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","40290","2"
"2021","oct","CHEVROLET","SERIE NQR","5126","NQR 1015 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","GUAYAS","JAPON","42990","1"
"2021","oct","CHEVROLET","SERIE NQR","5126","NQR 1015 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","42990","1"
"2021","oct","CHEVROLET","SERIE NQR","5126","NQR 1015 EIII 5.2 2P 4X2 TM DIESEL CN","CAMION","TUNGURAHUA","JAPON","42990","1"
"2021","oct","CHEVROLET","SERIE NQR","5155","NQR 1015 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","GUAYAS","JAPON","46490","1"
"2021","oct","CHEVROLET","SERIE NQR","5155","NQR 1015 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","LOJA","JAPON","46490","1"
"2021","oct","CHEVROLET","SERIE NQR","5155","NQR 1015 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","MANABI","JAPON","46490","1"
"2021","oct","CHEVROLET","SERIE NQR","5155","NQR 1015 EIII AC 5.2 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","JAPON","46490","1"
"2021","oct","CHEVROLET","ONIX","5618","ONIX LS AC 1.2 4P 4X2","AUTOMOVIL","GUAYAS","MEXICO","18999","1"
"2021","oct","CHEVROLET","ONIX","5482","ONIX PREMIER TURBO AC 1.0 4P 4X2 TA","AUTOMOVIL","AZUAY","MEXICO","23999","1"
"2021","oct","CHEVROLET","ONIX","5482","ONIX PREMIER TURBO AC 1.0 4P 4X2 TA","AUTOMOVIL","PICHINCHA","MEXICO","23999","2"
"2021","oct","CHEVROLET","ONIX","5482","ONIX PREMIER TURBO AC 1.0 4P 4X2 TA","AUTOMOVIL","TUNGURAHUA","MEXICO","23999","1"
"2021","oct","CHEVROLET","SAIL","5055","SAIL LS AC 1.4 4P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","16999","3"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","AZUAY","ECUADOR","17499","2"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","CHIMBORAZO","ECUADOR","17499","1"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","COTOPAXI","ECUADOR","17499","2"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","EL ORO","ECUADOR","17499","5"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","ESMERALDAS","ECUADOR","17499","5"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","GUAYAS","ECUADOR","17499","87"
"2021","oct","CHEVROLET","SAIL","5056","SAIL LS AC 1.5 4P 4X2 TM","AUTOMOVIL","IMBABURA","ECUADOR","17499","1"
